SURVEY_ID,SURVEY_NM,DOMAIN_ID,INSTITUTION_ID,COLLECTION_GRADE,REGION_STAT,LABEL
740001,전라남도보성군기본통계,사회일반,전라남도 보성군,4,True,survey
738001,전라남도구례군기본통계,사회일반,전라남도 구례군,4,True,survey
736003,전라남도담양군기본통계,사회일반,전라남도 담양군,4,True,survey
724001,전라북도부안군기본통계,사회일반,전북특별자치도 부안군,4,True,survey
723001,전라북도고창군기본통계,사회일반,전북특별자치도 고창군,4,True,survey
721001,전라북도임실군기본통계,사회일반,전북특별자치도 임실군,4,True,survey
720001,전라북도장수군기본통계,사회일반,전북특별자치도 장수군,4,True,survey
718001,전라북도진안군기본통계,사회일반,전북특별자치도 진안군,4,True,survey
713001,전라북도익산시기본통계,사회일반,전북특별자치도 익산시,4,True,survey
711004,전라북도전주시기본통계,사회일반,전북특별자치도 전주시,4,True,survey
668001,강원도양양군기본통계,사회일반,강원특별자치도 양양군,4,True,survey
665001,강원도양구군기본통계,사회일반,강원특별자치도 양구군,4,True,survey
656001,강원도속초시기본통계,사회일반,강원특별자치도 속초시,4,True,survey
809001,경상남도거창군기본통계,사회일반,경상남도 거창군,4,True,survey
799001,경상남도거제시기본통계,사회일반,경상남도 거제시,4,True,survey
795001,경상남도통영시기본통계,사회일반,경상남도 통영시,4,True,survey
793002,경상남도진주시기본통계,사회일반,경상남도 진주시,4,True,survey
791004,경상남도창원시기본통계,사회일반,경상남도 창원시,4,True,survey
752001,전라남도신안군기본통계,사회일반,전라남도 신안군,4,True,survey
751001,전라남도진도군기본통계,사회일반,전라남도 진도군,4,True,survey
750001,전라남도완도군기본통계,사회일반,전라남도 완도군,4,True,survey
749001,전라남도장성군기본통계,사회일반,전라남도 장성군,4,True,survey
748001,전라남도영광군기본통계,사회일반,전라남도 영광군,4,True,survey
746001,전라남도무안군기본통계,사회일반,전라남도 무안군,4,True,survey
745001,전라남도영암군기본통계,사회일반,전라남도 영암군,4,True,survey
744001,전라남도해남군기본통계,사회일반,전라남도 해남군,4,True,survey
742001,전라남도장흥군기본통계,사회일반,전라남도 장흥군,4,True,survey
741001,전라남도화순군기본통계,사회일반,전라남도 화순군,4,True,survey
739001,전라남도고흥군기본통계,사회일반,전라남도 고흥군,4,True,survey
737001,전라남도곡성군기본통계,사회일반,전라남도 곡성군,4,True,survey
735003,전라남도광양시기본통계,사회일반,전라남도 광양시,4,True,survey
679001,충청북도괴산군기본통계,사회일반,충청북도 괴산군,4,True,survey
675002,충청북도보은군기본통계,사회일반,충청북도 보은군,4,True,survey
673001,충청북도제천시기본통계,사회일반,충청북도 제천시,4,True,survey
672001,충청북도충주시기본통계,사회일반,충청북도 충주시,4,True,survey
639001,경기도포천시기본통계,사회일반,경기도 포천시,4,True,survey
638001,경기도연천군기본통계,사회일반,경기도 연천군,4,True,survey
626001,경기도군포시기본통계,사회일반,경기도 군포시,4,True,survey
621001,경기도과천시기본통계,사회일반,경기도 과천시,4,True,survey
615003,경기도부천시기본통계,사회일반,경기도 부천시,4,True,survey
524002,서울특별시송파구기본통계,사회일반,서울특별시 송파구,4,True,survey
520001,서울특별시동작구기본통계,사회일반,서울특별시 동작구,4,True,survey
518001,서울특별시금천구기본통계,사회일반,서울특별시 금천구,4,True,survey
517001,서울특별시구로구기본통계,사회일반,서울특별시 구로구,4,True,survey
516001,서울특별시강서구기본통계,사회일반,서울특별시 강서구,4,True,survey
515001,서울특별시양천구기본통계,사회일반,서울특별시 양천구,4,True,survey
514002,서울특별시마포구기본통계,사회일반,서울특별시 마포구,4,True,survey
511001,서울특별시노원구기본통계,사회일반,서울특별시 노원구,4,True,survey
509001,서울특별시강북구기본통계,사회일반,서울특별시 강북구,4,True,survey
666001,강원도인제군기본통계,사회일반,강원특별자치도 인제군,4,True,survey
664001,강원도화천군기본통계,사회일반,강원특별자치도 화천군,4,True,survey
663001,강원도철원군기본통계,사회일반,강원특별자치도 철원군,4,True,survey
661001,강원도평창군기본통계,사회일반,강원특별자치도 평창군,4,True,survey
660001,강원도영월군기본통계,사회일반,강원특별자치도 영월군,4,True,survey
659001,강원도횡성군기본통계,사회일반,강원특별자치도 횡성군,4,True,survey
657001,강원도삼척시기본통계,사회일반,강원특별자치도 삼척시,4,True,survey
653001,강원도강릉시기본통계,사회일반,강원특별자치도 강릉시,4,True,survey
652001,강원도원주시기본통계,사회일반,강원특별자치도 원주시,4,True,survey
584001,광주광역시북구기본통계,사회일반,광주광역시 북구,4,True,survey
582001,광주광역시서구기본통계,사회일반,광주광역시 서구,4,True,survey
581001,광주광역시동구기본통계,사회일반,광주광역시 동구,4,True,survey
570001,인천광역시옹진군기본통계,사회일반,인천광역시 옹진군,4,True,survey
543001,부산광역시연제구기본통계,사회일반,부산광역시 연제구,4,True,survey
541001,부산광역시금정구기본통계,사회일반,부산광역시 금정구,4,True,survey
539002,부산광역시해운대구기본통계,국토이용,부산광역시 해운대구,4,True,survey
536001,부산광역시동래구기본통계,사회일반,부산광역시 동래구,4,True,survey
535001,부산광역시진구기본통계,인구,부산광역시 부산진구,4,True,survey
534001,부산광역시영도구기본통계,사회일반,부산광역시 영도구,4,True,survey
533001,부산광역시동구기본통계,사회일반,부산광역시 동구,4,True,survey
531001,부산광역시중구기본통계,사회일반,부산광역시 중구,4,True,survey
641001,경기도양평군기본통계,사회일반,경기도 양평군,4,True,survey
637001,경기도광주시기본통계,사회일반,경기도 광주시,4,True,survey
634001,경기도양주시기본통계,사회일반,경기도 양주시,4,True,survey
614001,경기도안양시기본통계,사회일반,경기도 안양시,4,True,survey
611002,경기도수원시기본통계,사회일반,경기도 수원시,4,True,survey
593001,대전광역시서구기본통계,사회일반,대전광역시 서구,4,True,survey
113014,국민여가활동조사,문화.여가,문화체육관광부,1,False,survey
546001,부산광역시기장군기본통계,사회일반,부산광역시 기장군,4,True,survey
544001,부산광역시수영구기본통계,사회일반,부산광역시 수영구,4,True,survey
542001,부산광역시강서구기본통계,사회일반,부산광역시 강서구,4,True,survey
540001,부산광역시사하구기본통계,사회일반,부산광역시 사하구,4,True,survey
538001,부산광역시북구기본통계,사회일반,부산광역시 북구,4,True,survey
116049,철도경찰통계,범죄·안전,국토교통부,2,False,survey
595001,대전광역시대덕구기본통계,사회일반,대전광역시 대덕구,4,True,survey
585001,광주광역시광산구기본통계,광업·제조업,광주광역시 광산구,4,True,survey
568001,인천광역시서구기본통계,사회일반,인천광역시 서구,4,True,survey
563001,인천광역시미추홀구기본통계,사회일반,인천광역시 미추홀구,4,True,survey
561001,인천광역시중구기본통계,사회일반,인천광역시 중구,4,True,survey
605001,울산광역시울주군기본통계,사회일반,울산광역시 울주군,4,True,survey
604001,울산광역시북구기본통계,사회일반,울산광역시 북구,4,True,survey
603001,울산광역시동구기본통계,사회일반,울산광역시 동구,4,True,survey
602001,울산광역시남구기본통계,사회일반,울산광역시 남구,4,True,survey
601001,울산광역시중구기본통계,사회일반,울산광역시 중구,4,True,survey
562001,인천광역시동구기본통계,사회일반,인천광역시 동구,4,True,survey
594002,대전광역시유성구기본통계,사회일반,대전광역시 유성구,4,True,survey
592001,대전광역시중구기본통계,사회일반,대전광역시 중구,4,True,survey
591001,대전광역시동구기본통계,사회일반,대전광역시 동구,4,True,survey
583001,광주광역시남구기본통계,사회일반,광주광역시 남구,4,True,survey
569001,인천광역시강화군기본통계,사회일반,인천광역시 강화군,4,True,survey
567001,인천광역시계양구기본통계,사회일반,인천광역시 계양구,4,True,survey
566001,인천광역시부평구기본통계,사회일반,인천광역시 부평구,4,True,survey
565001,인천광역시남동구기본통계,사회일반,인천광역시 남동구,4,True,survey
564001,인천광역시연수구기본통계,사회일반,인천광역시 연수구,4,True,survey
328001,시설물안전현황,건설,국토안전관리원,2,False,survey
117067,노인학대현황,범죄·안전,보건복지부,1,False,survey
116048,철도사고현황,범죄·안전,국토교통부,2,False,survey
635001,여주시사회조사,사회일반,경기도 여주시,3,True,survey
372002,엔지니어링서비스업경영분석,과학·기술,한국엔지니어링협회,1,False,survey
675001,보은군주요소득작물및한우실태조사,농림,충청북도 보은군,4,True,survey
142011,중소기업수출동향,무역·국제수지,중소벤처기업부,2,False,survey
655002,태백시사회조사,사회일반,강원특별자치도 태백시,3,True,survey
342005,정보보호실태조사,정보통신,과학기술정보통신부,1,False,survey
120019,스마트폰과의존실태조사,정보통신,과학기술정보통신부,1,False,survey
514001,마포구사회조사,사회일반,서울특별시 마포구,3,True,survey
322002,국민연금통계,복지,국민연금공단,2,False,survey
120017,디지털정보격차실태조사,정보통신,과학기술정보통신부,1,False,survey
334006,평생교육통계,교육·훈련,한국교육개발원,2,False,survey
116042,국토지리정보현황,국토이용,국토교통부,4,False,survey
116040,주택도시기금및주택분양보증현황,주거,국토교통부,4,False,survey
106026,쓰레기종량제현황,환경,환경부,2,False,survey
154007,어린이집및이용자통계,복지,보건복지부,1,False,survey
629001,용인시사회조사,사회일반,경기도 용인시,3,True,survey
331009,한국복지패널조사,복지,한국보건사회연구원,1,False,survey
154004,중앙행정기관및지방자치단체소속위원회여성참여현황,사회일반,여성가족부,4,False,survey
109005,보훈보상금지급현황,정부·재정,국가보훈부,2,False,survey
329001,인터넷주소자원통계,정보통신,한국인터넷진흥원,1,False,survey
138002,지식재산활동조사,과학·기술,특허청,1,False,survey
342004,스팸수신량조사,정보통신,방송통신위원회,1,False,survey
106025,주요도시환경소음도현황,환경,환경부,2,False,survey
123030,한국선원통계,수산,해양수산부,2,False,survey
110020,지방공기업결산및경영분석,정부·재정,행정안전부,2,False,survey
141003,기후변화감시통계,환경,기상청,4,False,survey
105006,원자력산업실태조사,에너지,과학기술정보통신부,1,False,survey
155007,해상조난사고통계,범죄·안전,해양경찰청,2,False,survey
116036,임대주택통계,주거,국토교통부,2,False,survey
116035,택지예정지구지정및공급현황,국토이용,국토교통부,4,False,survey
136025,산불통계,범죄·안전,산림청,2,False,survey
373002,로봇산업실태조사,광업·제조업,한국로봇산업협회,1,False,survey
106023,환경전문공사업수주실적현황,환경,환경부,1,False,survey
123029,연안습지면적현황,환경,해양수산부,4,False,survey
103003,남북이산가족교류현황,정부·재정,통일부,2,False,survey
103002,인도적대북지원현황,정부·재정,통일부,2,False,survey
103001,남북인적왕래현황,정부·재정,통일부,2,False,survey
163002,국가공무원인사통계,정부·재정,인사혁신처,2,False,survey
152005,대기업집단지정및채무보증현황,기업경영,공정거래위원회,2,False,survey
141002,기상관측통계,환경,기상청,4,False,survey
141001,지진및지진해일발생통계,범죄·안전,기상청,2,False,survey
150002,문화재관리현황,문화.여가,문화재청,2,False,survey
102006,국가채무,정부·재정,기획재정부,2,False,survey
156008,위험물통계,범죄·안전,소방청,2,False,survey
116034,수자원현황,환경,환경부,2,False,survey
325001,펀드산업현황,금융,한국금융투자협회,2,False,survey
326001,해외건설수주통계,건설,해외건설협회,2,False,survey
116031,주거실태조사,주거,국토교통부,2,False,survey
156006,사고발생현황,범죄·안전,행정안전부,2,False,survey
106020,토양오염도현황,환경,환경부,2,False,survey
101067,지역별고용조사,노동,통계청,2,False,survey
307002,어업경영자금소요액조사,수산,수산업협동조합중앙회,1,False,survey
118031,고령자고용현황,노동,고용노동부,2,False,survey
102005,국가채권,정부·재정,기획재정부,2,False,survey
102004,국유재산현황,정부·재정,기획재정부,2,False,survey
131003,조달통계,정부·재정,조달청,2,False,survey
145005,식품수거검사실적,보건,식품의약품안전처,2,False,survey
145004,수입식품현황,보건,식품의약품안전처,2,False,survey
117064,학대피해아동보호현황,범죄·안전,보건복지부,2,False,survey
117061,장애인현황,복지,보건복지부,2,False,survey
118030,장애인의무고용현황,노동,고용노동부,2,False,survey
118027,고용허가제고용동향,노동,고용노동부,2,False,survey
167001,청소년매체이용및유해환경실태조사,사회일반,여성가족부,2,False,survey
115023,주요유통업체매출동향조사,도소매·서비스,산업통상자원부,2,False,survey
117060,퇴원손상심층조사,보건,질병관리청,1,False,survey
105005,이공계인력육성활용과처우등에관한실태조사,과학·기술,과학기술정보통신부,1,False,survey
110013,토지소유현황,국토이용,국토교통부,2,False,survey
101066,기업활동조사,기업경영,통계청,2,False,survey
321003,주택금융및보금자리론실태조사,금융,한국주택금융공사,2,False,survey
380002,근로환경조사,노동,한국산업안전보건공단,1,False,survey
118026,노사분규통계,노동,고용노동부,2,False,survey
930001,가계금융복지조사,소득·소비·자산,통계청,2,False,survey
134002,수출입물류통계,무역·국제수지,관세청,2,False,survey
323001,축산물등급판정통계,농림,축산물품질평가원,2,False,survey
336003,사업체패널조사,기업경영,한국노동연구원,2,False,survey
105004,방사선및방사성동위원소이용실태조사,과학·기술,과학기술정보통신부,1,False,survey
920010,방송산업실태조사,정보통신,과학기술정보통신부,1,False,survey
336002,고령화연구패널조사,복지,한국고용정보원,1,False,survey
115022,공공기술이전사업화현황조사,과학·기술,산업통상자원부,1,False,survey
116029,항공교통관제업무통계,교통·물류,국토교통부,4,False,survey
301024,지급결제통계,금융,한국은행,2,False,survey
106016,환경산업통계조사,환경,환경부,1,False,survey
142009,창업기업동향,기업경영,중소벤처기업부,4,False,survey
116028,주택보급률,주거,국토교통부,2,False,survey
309002,전통시장·상점가및점포경영실태조사,도소매·서비스,소상공인시장진흥공단,1,False,survey
399004,주요국가산업단지산업동향,광업·제조업,한국산업단지공단,1,False,survey
154001,가족실태조사,사회일반,여성가족부,2,False,survey
117058,청소년건강행태조사,보건,질병관리청,1,False,survey
105003,여성과학기술인력활용실태조사,과학·기술,과학기술정보통신부,1,False,survey
116027,국가교통조사,교통·물류,국토교통부,1,False,survey
399003,전국산업단지현황통계,광업·제조업,한국산업단지공단,1,False,survey
399002,공장등록현황,광업·제조업,한국산업단지공단,1,False,survey
322001,국민노후보장패널조사,복지,국민연금공단,1,False,survey
615002,부천시경제지표조사,경제일반·경기,경기도 부천시,3,True,survey
113009,광고산업조사,도소매·서비스,문화체육관광부,1,False,survey
383002,기업체장애인고용실태조사,노동,한국장애인고용공단,1,False,survey
115020,외국인직접투자통계,무역·국제수지,산업통상자원부,2,False,survey
370003,전기공사비지수,물가,한국전기산업연구원,2,False,survey
214004,전라북도경기종합지수,경제일반·경기,전북특별자치도,4,True,survey
389003,인적자본기업패널조사,기업경영,한국직업능력연구원,2,False,survey
115019,한국인인체치수조사,보건,산업통상자원부,1,False,survey
337003,에너지사용및온실가스배출실태조사,에너지,한국에너지공단,1,False,survey
321001,주택금융및유동화증권(MBS·MBB)통계,금융,한국주택금융공사,2,False,survey
136023,임가경제조사,소득·소비·자산,산림청,1,False,survey
920005,항공통계,교통·물류,한국공항공사,2,False,survey
102003,해외직접투자통계,무역·국제수지,기획재정부,2,False,survey
373001,기계산업통계,광업·제조업,한국기계산업진흥회,2,False,survey
115018,국가온실가스통계,환경,환경부,1,False,survey
392005,영농폐기물조사,환경,한국환경공단,1,False,survey
331007,보육실태조사,복지,보건복지부,1,False,survey
920026,콘텐츠산업조사,도소매·서비스,문화체육관광부,1,False,survey
115016,산업기술인력수급실태조사,노동,산업통상자원부,1,False,survey
114037,농어업인등에대한복지실태조사,농림,농촌진흥청,1,False,survey
120008,정보화통계조사,정보통신,과학기술정보통신부,1,False,survey
101064,국제인구이동통계,인구,통계청,1,False,survey
398001,중소기업정보화수준조사,정보통신,중소기업기술정보진흥원,1,False,survey
337002,전력소비행태분석,에너지,한국전력공사,2,False,survey
123023,어류양식동향조사,수산,통계청,2,False,survey
920024,교육기관(고등교육기관및직업계고)졸업자취업통계,교육·훈련,한국교육개발원,2,False,survey
389002,한국교육고용패널조사,교육·훈련,한국직업능력연구원,1,False,survey
218004,제주특별자치도경기종합지수,경제일반·경기,제주특별자치도,4,True,survey
397001,건설공사비지수,물가,한국건설기술연구원,2,False,survey
392004,폐기물재활용실적및업체현황,환경,한국환경공단,1,False,survey
120007,정보통신기술산업(ICT)통계,정보통신,과학기술정보통신부,1,False,survey
201011,서울서베이,사회일반,서울특별시,3,True,survey
105002,기술무역통계,무역·국제수지,과학기술정보통신부,1,False,survey
142006,상가건물임대차실태조사,국토이용,중소벤처기업부,1,False,survey
115015,국내바이오산업실태조사,과학·기술,산업통상자원부,1,False,survey
127008,ICT기업경기조사,정보통신,과학기술정보통신부,2,False,survey
392003,재활용지정사업자재활용실적,환경,한국환경공단,1,False,survey
301023,대외채무및대외채권,무역·국제수지,한국은행,2,False,survey
117051,아동구강건강실태조사,보건,질병관리청,1,False,survey
355001,국립공원기본통계,문화.여가,국립공원공단,2,False,survey
114036,여성농업인실태조사,농림,농림축산식품부,1,False,survey
395001,한국기업혁신조사,과학·기술,과학기술정책연구원,1,False,survey
106014,비점오염원의화학물질배출량조사,환경,환경부,1,False,survey
393001,여성기업실태조사,기업경영,재단법인 여성기업종합지원센터,1,False,survey
102002,공적개발원조실적통계,무역·국제수지,국무조정실,2,False,survey
118024,전국노동조합조직현황,노동,고용노동부,1,False,survey
118021,사업체노동실태현황,노동,고용노동부,1,False,survey
387004,국가기술자격통계,교육·훈련,한국산업인력공단,2,False,survey
301022,국제투자대조표(IIP),무역·국제수지,한국은행,2,False,survey
203006,대구광역시지역내총생산,국민계정,대구광역시,4,False,survey
120005,인터넷이용실태조사,정보통신,과학기술정보통신부,1,False,survey
392001,재활용가능자원가격조사,환경,한국환경공단,1,False,survey
314004,한국관광통계,문화.여가,한국관광공사,2,False,survey
127007,ICT인력동향실태조사,정보통신,과학기술정보통신부,1,False,survey
123021,천해양식어업권통계,수산,해양수산부,2,False,survey
115012,소재·부품·장비산업동향조사,광업·제조업,산업통상자원부,2,False,survey
101062,장래가구추계,인구,통계청,1,False,survey
143002,농산물소득조사,농림,농촌진흥청,2,False,survey
116026,주택건설실적통계,주거,국토교통부,2,False,survey
339001,에너지수급통계,에너지,에너지경제연구원,2,False,survey
360005,수출산업경기전망조사,무역·국제수지,한국무역협회,2,False,survey
920014,중소기업경기전망조사,경제일반·경기,중소벤처기업부,1,False,survey
327003,워크넷구인구직및취업동향,노동,한국고용정보원,2,False,survey
115010,제조업경기조사,광업·제조업,산업통상자원부,1,False,survey
102001,통합재정수지,정부·재정,기획재정부,2,False,survey
385001,SW융합실태조사,정보통신,과학기술정보통신부,1,False,survey
142004,소상공인시장경기동향조사,경제일반·경기,중소벤처기업부,1,False,survey
117050,정신건강실태조사,보건,보건복지부,1,False,survey
386001,광물자원매장량현황,광업·제조업,한국광해광업공단,2,False,survey
337001,신재생에너지보급실적조사,에너지,한국에너지공단,1,False,survey
117049,국민보건의료실태통계,보건,보건복지부,2,False,survey
136022,임업경영실태조사,농림,산림청,1,False,survey
615001,부천시사회조사,사회일반,경기도 부천시,3,True,survey
152001,시장구조분석,경제일반·경기,공정거래위원회,2,False,survey
206007,대전광역시경기종합지수,경제일반·경기,대전광역시,4,True,survey
101056,온라인쇼핑동향조사,도소매·서비스,통계청,1,False,survey
118020,고용형태별근로실태조사,노동,고용노동부,1,False,survey
930003,보험통계,금융,보험개발원,2,False,survey
203004,대구광역시경기종합지수,경제일반·경기,대구광역시,4,True,survey
212004,충청북도경기종합지수,경제일반·경기,충청북도,4,True,survey
301021,금융기관대출행태조사,금융,한국은행,2,False,survey
101054,사망원인통계,보건,통계청,1,False,survey
217005,경상남도지역내총생산,국민계정,경상남도,4,False,survey
142003,벤처기업정밀실태조사,기업경영,중소벤처기업부,1,False,survey
378001,건설사업관리기술인임금실태조사,임금,한국건설엔지니어링협회,1,False,survey
377001,측량업체임금실태조사,임금,한국공간정보산업협회,1,False,survey
205006,광주광역시사회조사,사회일반,광주광역시,3,True,survey
114033,농업면적조사,농림,통계청,1,False,survey
101052,생활시간조사,사회일반,통계청,1,False,survey
370002,전기공사업경영분석,건설,한국전기공사협회,2,False,survey
106013,화학물질배출량조사,환경,환경부,2,False,survey
101050,서비스업동향조사,도소매·서비스,통계청,1,False,survey
211004,강원도지역내총생산,국민계정,강원특별자치도,4,False,survey
336001,한국노동패널조사,노동,한국노동연구원,2,False,survey
318002,석유제품가격통계,물가,한국석유공사,2,False,survey
156003,자연재해현황,범죄·안전,행정안전부,2,False,survey
156002,119구조구급활동실적보고,범죄·안전,소방청,2,False,survey
145003,식품및식품첨가물생산실적,보건,식품의약품안전처,1,False,survey
116025,미분양주택현황보고,주거,국토교통부,2,False,survey
114032,화훼재배현황,농림,농림축산식품부,1,False,survey
118019,임금결정현황조사,임금,고용노동부,2,False,survey
114029,농림업생산지수,농림,농림축산식품부,2,False,survey
301020,소비자동향조사,경제일반·경기,한국은행,2,False,survey
206006,대전광역시지역내총생산,국민계정,대전광역시,4,False,survey
201009,서울시차량통행속도실태조사,교통·물류,서울특별시,4,True,survey
216006,경상북도지역내총생산,국민계정,경상북도,3,False,survey
375001,소프트웨어기술자임금실태조사,임금,한국소프트웨어산업협회,2,False,survey
207004,울산광역시사회조사,사회일반,울산광역시,4,True,survey
127006,ICT주요품목동향조사,정보통신,과학기술정보통신부,1,False,survey
101040,설비투자지수,경제일반·경기,통계청,2,False,survey
210005,경기도지역내총생산,국민계정,경기도,3,False,survey
115007,에너지사용량통계,에너지,산업통상자원부,1,False,survey
207003,주민등록인구통계,인구,울산광역시,4,True,survey
207002,울산광역시사업체조사,기업경영,울산광역시,4,True,survey
207001,울산광역시기본통계,사회일반,울산광역시,4,True,survey
210004,경기도사회조사,사회일반,경기도,3,True,survey
920028,고용행정통계,노동,고용노동부,2,False,survey
117044,암등록통계,보건,보건복지부,1,False,survey
301019,환경보호지출계정,환경,환경부,1,False,survey
216005,경상북도사회조사,사회일반,경상북도,4,True,survey
117043,공중위생영업소실태보고,보건,보건복지부,4,False,survey
202005,부산광역시사회조사,사회일반,부산광역시,3,True,survey
117040,아동복지시설보호아동및종사자현황보고,복지,보건복지부,4,False,survey
117036,노인복지시설현황,복지,보건복지부,2,False,survey
920006,건강보험통계,보건,국민건강보험공단,2,False,survey
106010,화학물질통계조사,환경,환경부,2,False,survey
127005,ICT실태조사,정보통신,과학기술정보통신부,1,False,survey
106009,전국폐기물통계조사,환경,환경부,1,False,survey
144001,병무통계,정부·재정,병무청,2,False,survey
101037,전국사업체조사,경제일반·경기,통계청,1,False,survey
340006,중소기업기술통계조사,과학·기술,중소벤처기업부,1,False,survey
117035,장애인편의시설설치현황조사,복지,보건복지부,1,False,survey
365005,국내건설수주동향조사,건설,대한건설협회,1,False,survey
101035,생명표,보건,통계청,2,False,survey
101033,장래인구추계,인구,통계청,1,False,survey
348001,증권예탁통계,금융,한국예탁결제원,2,False,survey
372001,엔지니어링업체임금실태조사,임금,한국엔지니어링협회,1,False,survey
318001,석유수급통계,에너지,한국석유공사,2,False,survey
218003,제주특별자치도사업체조사,기업경영,제주특별자치도,4,True,survey
214003,전북특별자치도사업체조사,기업경영,전북특별자치도,3,True,survey
212003,충청북도사업체조사,기업경영,충청북도,4,True,survey
204003,인천광역시사업체조사,기업경영,인천광역시,3,True,survey
202004,부산광역시사업체조사,기업경영,부산광역시,3,True,survey
211003,강원특별자치도사업체조사,기업경영,강원특별자치도,4,True,survey
210003,경기도사업체조사,기업경영,경기도,4,True,survey
201005,서울특별시사업체조사,기업경영,서울특별시,3,True,survey
216004,경상북도사업체조사,기업경영,경상북도,3,True,survey
215003,전라남도사업체조사,기업경영,전라남도,4,True,survey
217004,경상남도사업체조사,기업경영,경상남도,4,True,survey
213004,충청남도사업체조사,기업경영,충청남도,3,True,survey
205004,광주광역시사업체조사,기업경영,광주광역시,3,True,survey
203003,대구광역시사업체조사,기업경영,대구광역시,4,True,survey
206004,대전광역시사업체조사,기업경영,대전광역시,3,True,survey
370001,전기공사업통계조사,건설,한국전기공사협회,2,False,survey
117034,보호대상아동현황보고,복지,보건복지부,2,False,survey
369001,설비건설업통계조사,건설,대한기계설비건설협회,2,False,survey
218002,제주특별자치도기본통계,사회일반,제주특별자치도,4,True,survey
217003,경상남도기본통계,사회일반,경상남도,4,True,survey
216003,경상북도기본통계,사회일반,경상북도,4,True,survey
215002,전라남도기본통계,사회일반,전라남도,4,True,survey
214002,전라북도기본통계,사회일반,전북특별자치도,4,True,survey
213003,충청남도기본통계,사회일반,충청남도,4,True,survey
212002,충청북도기본통계,사회일반,충청북도,4,True,survey
211002,강원특별자치도기본통계,사회일반,강원특별자치도,4,True,survey
210002,경기도기본통계,사회일반,경기도,4,True,survey
206003,대전광역시기본통계,사회일반,대전광역시,4,True,survey
205003,광주광역시기본통계,사회일반,광주광역시,4,True,survey
204002,인천광역시기본통계,사회일반,인천광역시,4,True,survey
203002,대구광역시기본통계,사회일반,대구광역시,4,True,survey
202003,부산광역시기본통계,사회일반,부산광역시,4,True,survey
201004,서울특별시기본통계,사회일반,서울특별시,4,True,survey
201003,주민등록인구통계,인구,서울특별시,4,True,survey
218001,주민등록인구통계,인구,제주특별자치도,4,True,survey
217002,주민등록인구통계,인구,경상남도,4,True,survey
216002,주민등록인구통계,인구,경상북도,4,True,survey
215001,주민등록인구통계,인구,전라남도,4,True,survey
214001,주민등록인구통계,인구,전북특별자치도,4,True,survey
213002,주민등록인구통계,인구,충청남도,4,True,survey
212001,주민등록인구통계,인구,충청북도,4,True,survey
211001,주민등록인구통계,인구,강원특별자치도,4,True,survey
210001,주민등록인구통계,인구,경기도,3,True,survey
206002,주민등록인구통계,인구,대전광역시,4,True,survey
205001,주민등록인구통계,인구,광주광역시,4,True,survey
204001,주민등록인구통계,인구,인천광역시,4,True,survey
203001,주민등록인구통계,인구,대구광역시,4,True,survey
202002,주민등록인구통계,인구,부산광역시,4,True,survey
113004,국민체력측정통계,보건,문화체육관광부,1,False,survey
217001,경상남도사회조사,사회일반,경상남도,3,True,survey
113003,국민생활체육조사,문화.여가,문화체육관광부,1,False,survey
113002,예술인실태조사,문화.여가,문화체육관광부,1,False,survey
301018,기업경기조사,경제일반·경기,한국은행,2,False,survey
113001,국민문화예술활동조사,문화.여가,문화체육관광부,1,False,survey
315003,부동산거래현황,국토이용,한국부동산원,2,False,survey
117032,장애인실태조사,복지,보건복지부,1,False,survey
365004,건설업임금실태조사,임금,대한건설협회,1,False,survey
365003,완성공사원가통계,건설,대한건설협회,1,False,survey
340005,중소제조업직종별임금조사,임금,중소기업중앙회,1,False,survey
101028,지역소득,국민계정,통계청,2,False,survey
365002,건설업경영분석,건설,대한건설협회,1,False,survey
101027,서비스업조사,도소매·서비스,통계청,1,False,survey
117030,의료서비스이용현황,보건,보건복지부,2,False,survey
366001,전문건설업통계조사,건설,대한전문건설협회,2,False,survey
163001,공무원총조사,정부·재정,인사혁신처,1,False,survey
110007,지방세통계,정부·재정,행정안전부,2,False,survey
110006,지방세외수입징수실적,정부·재정,행정안전부,2,False,survey
118009,근로자건강진단실시상황보고,보건,고용노동부,1,False,survey
202001,부산광역시차량교통량조사,교통·물류,부산광역시,3,True,survey
304004,전국주택가격동향조사,주거,한국부동산원,2,False,survey
116011,건축물통계,건설,국토교통부,2,False,survey
315001,전국지가변동률조사,국토이용,한국부동산원,2,False,survey
110005,지적통계,국토이용,국토교통부,2,False,survey
118008,기업체노동비용조사,임금,고용노동부,2,False,survey
105001,연구개발활동조사,과학·기술,과학기술정보통신부,1,False,survey
331001,가족과출산조사,보건,한국보건사회연구원,2,False,survey
117019,보건소및보건지소운영현황,보건,보건복지부,4,False,survey
123018,운항선박통계,교통·물류,해양수산부,4,False,survey
136014,국가산림자원조사,농림,산림청,2,False,survey
115005,에너지총조사,에너지,산업통상자원부,1,False,survey
106005,산업폐수발생및처리현황,환경,환경부,1,False,survey
101021,경기종합지수,경제일반·경기,통계청,2,False,survey
123019,해수수질실태보고,환경,해양수산부,2,False,survey
116010,아파트주거환경통계,주거,국토교통부,2,False,survey
314002,외래관광객조사,문화.여가,문화체육관광부,1,False,survey
106003,대기오염도현황,환경,환경부,2,False,survey
106002,배출시설단속조치현황,환경,환경부,2,False,survey
