DOCUMENT_ID,SURVEY_ID,TYPE,LABEL
DOC_426002_3,426002,보도자료,document
DOC_426002_4,426002,통계설명메타,document
DOC_426003_1,426003,이용자용통계정보보고서,document
DOC_427001_1,427001,이용자용통계정보보고서,document
DOC_427001_2,427001,간행물,document
DOC_428001_2,428001,간행물,document
DOC_429001_1,429001,이용자용통계정보보고서,document
DOC_429001_2,429001,간행물,document
DOC_430001_1,430001,이용자용통계정보보고서,document
DOC_430001_2,430001,간행물,document
DOC_431001_3,431001,보도자료,document
DOC_431001_4,431001,통계설명메타,document
DOC_432001_4,432001,통계설명메타,document
DOC_433001_1,433001,이용자용통계정보보고서,document
DOC_433001_2,433001,간행물,document
DOC_433001_3,433001,보도자료,document
DOC_434001_4,434001,통계설명메타,document
DOC_435001_4,435001,통계설명메타,document
DOC_436001_4,436001,통계설명메타,document
DOC_437001_1,437001,이용자용통계정보보고서,document
DOC_437001_2,437001,간행물,document
DOC_438001_1,438001,이용자용통계정보보고서,document
DOC_438001_2,438001,간행물,document
DOC_439001_1,439001,이용자용통계정보보고서,document
DOC_439001_2,439001,간행물,document
DOC_439002_4,439002,통계설명메타,document
DOC_440001_4,440001,통계설명메타,document
DOC_441001_2,441001,간행물,document
DOC_442001_1,442001,이용자용통계정보보고서,document
DOC_442001_2,442001,간행물,document
DOC_443001_4,443001,통계설명메타,document
DOC_444001_4,444001,통계설명메타,document
DOC_445001_2,445001,간행물,document
DOC_445001_3,445001,보도자료,document
DOC_447001_4,447001,통계설명메타,document
DOC_448001_1,448001,이용자용통계정보보고서,document
DOC_448001_2,448001,간행물,document
DOC_449001_2,449001,간행물,document
DOC_450001_1,450001,이용자용통계정보보고서,document
DOC_450001_2,450001,간행물,document
DOC_451001_1,451001,이용자용통계정보보고서,document
DOC_451001_2,451001,간행물,document
DOC_451001_3,451001,보도자료,document
DOC_452001_3,452001,보도자료,document
DOC_452001_4,452001,통계설명메타,document
DOC_455001_1,455001,이용자용통계정보보고서,document
DOC_456001_1,456001,이용자용통계정보보고서,document
DOC_456001_2,456001,간행물,document
DOC_459001_2,459001,간행물,document
DOC_459001_3,459001,보도자료,document
DOC_461001_4,461001,통계설명메타,document
DOC_462001_2,462001,간행물,document
DOC_463001_2,463001,간행물,document
DOC_464001_2,464001,간행물,document
DOC_464001_3,464001,보도자료,document
DOC_465001_4,465001,통계설명메타,document
DOC_501002_4,501002,통계설명메타,document
DOC_502001_4,502001,통계설명메타,document
DOC_502003_2,502003,간행물,document
DOC_503001_4,503001,통계설명메타,document
DOC_504001_4,504001,통계설명메타,document
DOC_505001_4,505001,통계설명메타,document
DOC_506001_4,506001,통계설명메타,document
DOC_507001_4,507001,통계설명메타,document
DOC_508001_4,508001,통계설명메타,document
DOC_508002_4,508002,통계설명메타,document
DOC_509001_4,509001,통계설명메타,document
DOC_510001_4,510001,통계설명메타,document
DOC_510002_4,510002,통계설명메타,document
DOC_511001_4,511001,통계설명메타,document
DOC_512001_4,512001,통계설명메타,document
DOC_512002_2,512002,간행물,document
DOC_513001_4,513001,통계설명메타,document
DOC_513002_2,513002,간행물,document
DOC_513003_4,513003,통계설명메타,document
DOC_514001_2,514001,간행물,document
DOC_514002_4,514002,통계설명메타,document
DOC_515001_4,515001,통계설명메타,document
DOC_516001_4,516001,통계설명메타,document
DOC_516002_4,516002,통계설명메타,document
DOC_517001_4,517001,통계설명메타,document
DOC_518001_4,518001,통계설명메타,document
DOC_519001_4,519001,통계설명메타,document
DOC_520001_4,520001,통계설명메타,document
DOC_521001_4,521001,통계설명메타,document
DOC_522001_4,522001,통계설명메타,document
DOC_522002_2,522002,간행물,document
DOC_522002_3,522002,보도자료,document
DOC_523002_4,523002,통계설명메타,document
DOC_524002_4,524002,통계설명메타,document
DOC_525001_4,525001,통계설명메타,document
DOC_531001_4,531001,통계설명메타,document
DOC_532001_4,532001,통계설명메타,document
DOC_533001_4,533001,통계설명메타,document
DOC_534001_4,534001,통계설명메타,document
DOC_535001_4,535001,통계설명메타,document
DOC_536001_4,536001,통계설명메타,document
DOC_537001_4,537001,통계설명메타,document
DOC_538001_4,538001,통계설명메타,document
DOC_539002_4,539002,통계설명메타,document
DOC_541001_4,541001,통계설명메타,document
DOC_542001_4,542001,통계설명메타,document
DOC_543001_4,543001,통계설명메타,document
DOC_543002_2,543002,간행물,document
DOC_544001_4,544001,통계설명메타,document
DOC_545001_4,545001,통계설명메타,document
DOC_546001_4,546001,통계설명메타,document
DOC_551001_4,551001,통계설명메타,document
DOC_552001_4,552001,통계설명메타,document
DOC_553001_4,553001,통계설명메타,document
DOC_554001_4,554001,통계설명메타,document
DOC_555001_4,555001,통계설명메타,document
DOC_556001_4,556001,통계설명메타,document
DOC_557001_4,557001,통계설명메타,document
DOC_558001_4,558001,통계설명메타,document
DOC_561001_4,561001,통계설명메타,document
DOC_562001_4,562001,통계설명메타,document
DOC_563001_4,563001,통계설명메타,document
DOC_564001_4,564001,통계설명메타,document
DOC_565001_4,565001,통계설명메타,document
DOC_566001_4,566001,통계설명메타,document
DOC_567001_4,567001,통계설명메타,document
DOC_568001_4,568001,통계설명메타,document
DOC_568002_4,568002,통계설명메타,document
DOC_569001_4,569001,통계설명메타,document
DOC_570001_4,570001,통계설명메타,document
DOC_581001_4,581001,통계설명메타,document
DOC_582001_4,582001,통계설명메타,document
DOC_583001_4,583001,통계설명메타,document
DOC_584001_4,584001,통계설명메타,document
DOC_585001_4,585001,통계설명메타,document
DOC_585002_2,585002,간행물,document
DOC_591001_4,591001,통계설명메타,document
DOC_592001_4,592001,통계설명메타,document
DOC_593001_4,593001,통계설명메타,document
DOC_594002_4,594002,통계설명메타,document
DOC_595001_4,595001,통계설명메타,document
DOC_601001_4,601001,통계설명메타,document
DOC_602001_4,602001,통계설명메타,document
DOC_603001_4,603001,통계설명메타,document
DOC_604001_4,604001,통계설명메타,document
DOC_605001_4,605001,통계설명메타,document
DOC_605002_4,605002,통계설명메타,document
DOC_605003_4,605003,통계설명메타,document
DOC_605005_2,605005,간행물,document
DOC_611002_4,611002,통계설명메타,document
DOC_611003_2,611003,간행물,document
DOC_611006_2,611006,간행물,document
DOC_611008_2,611008,간행물,document
DOC_612001_4,612001,통계설명메타,document
DOC_612002_2,612002,간행물,document
DOC_612003_4,612003,통계설명메타,document
DOC_612004_2,612004,간행물,document
DOC_612005_3,612005,보도자료,document
DOC_612005_4,612005,통계설명메타,document
DOC_613001_4,613001,통계설명메타,document
DOC_613002_2,613002,간행물,document
DOC_613003_4,613003,통계설명메타,document
DOC_614001_4,614001,통계설명메타,document
DOC_614002_2,614002,간행물,document
DOC_614004_4,614004,통계설명메타,document
DOC_615001_2,615001,간행물,document
DOC_615002_2,615002,간행물,document
DOC_615003_4,615003,통계설명메타,document
DOC_615004_4,615004,통계설명메타,document
DOC_616001_4,616001,통계설명메타,document
DOC_616002_2,616002,간행물,document
DOC_617001_4,617001,통계설명메타,document
DOC_617002_2,617002,간행물,document
DOC_617003_4,617003,통계설명메타,document
DOC_617004_2,617004,간행물,document
DOC_618001_4,618001,통계설명메타,document
DOC_618002_2,618002,간행물,document
DOC_618003_4,618003,통계설명메타,document
DOC_619001_4,619001,통계설명메타,document
DOC_619002_2,619002,간행물,document
DOC_619004_4,619004,통계설명메타,document
DOC_620002_4,620002,통계설명메타,document
DOC_620003_2,620003,간행물,document
DOC_620004_2,620004,간행물,document
DOC_620005_4,620005,통계설명메타,document
DOC_620006_2,620006,간행물,document
DOC_620007_2,620007,간행물,document
DOC_621001_4,621001,통계설명메타,document
DOC_621002_2,621002,간행물,document
DOC_622001_4,622001,통계설명메타,document
DOC_622002_2,622002,간행물,document
DOC_622003_2,622003,간행물,document
DOC_623001_4,623001,통계설명메타,document
DOC_623002_2,623002,간행물,document
DOC_623003_2,623003,간행물,document
DOC_624002_2,624002,간행물,document
DOC_624004_2,624004,간행물,document
DOC_625001_4,625001,통계설명메타,document
DOC_625002_4,625002,통계설명메타,document
DOC_625003_2,625003,간행물,document
DOC_625005_2,625005,간행물,document
DOC_626002_2,626002,간행물,document
DOC_626003_2,626003,간행물,document
DOC_627001_4,627001,통계설명메타,document
DOC_627002_2,627002,간행물,document
DOC_627003_4,627003,통계설명메타,document
DOC_628001_4,628001,통계설명메타,document
DOC_628002_2,628002,간행물,document
DOC_628003_4,628003,통계설명메타,document
DOC_628004_2,628004,간행물,document
DOC_629001_2,629001,간행물,document
DOC_629002_4,629002,통계설명메타,document
DOC_629003_2,629003,간행물,document
DOC_629004_4,629004,통계설명메타,document
DOC_630001_4,630001,통계설명메타,document
DOC_630002_2,630002,간행물,document
DOC_630004_2,630004,간행물,document
DOC_630005_2,630005,간행물,document
DOC_631001_4,631001,통계설명메타,document
DOC_631002_2,631002,간행물,document
DOC_631003_4,631003,통계설명메타,document
DOC_632001_4,632001,통계설명메타,document
DOC_632002_2,632002,간행물,document
DOC_632003_4,632003,통계설명메타,document
DOC_633001_4,633001,통계설명메타,document
DOC_633002_2,633002,간행물,document
DOC_633003_4,633003,통계설명메타,document
DOC_633004_4,633004,통계설명메타,document
DOC_633006_2,633006,간행물,document
DOC_634001_4,634001,통계설명메타,document
DOC_634002_2,634002,간행물,document
DOC_634003_4,634003,통계설명메타,document
DOC_635001_2,635001,간행물,document
DOC_635002_4,635002,통계설명메타,document
DOC_635004_2,635004,간행물,document
DOC_635005_2,635005,간행물,document
DOC_635006_4,635006,통계설명메타,document
DOC_636001_4,636001,통계설명메타,document
DOC_636002_2,636002,간행물,document
DOC_637001_4,637001,통계설명메타,document
DOC_637002_2,637002,간행물,document
DOC_637003_4,637003,통계설명메타,document
DOC_637005_4,637005,통계설명메타,document
DOC_638001_4,638001,통계설명메타,document
DOC_638002_2,638002,간행물,document
DOC_638003_2,638003,간행물,document
DOC_639001_4,639001,통계설명메타,document
DOC_639002_2,639002,간행물,document
DOC_639003_4,639003,통계설명메타,document
DOC_639004_4,639004,통계설명메타,document
DOC_640001_4,640001,통계설명메타,document
DOC_640002_2,640002,간행물,document
DOC_640003_2,640003,간행물,document
DOC_641001_4,641001,통계설명메타,document
DOC_641002_2,641002,간행물,document
DOC_641003_2,641003,간행물,document
DOC_641004_4,641004,통계설명메타,document
DOC_651001_4,651001,통계설명메타,document
DOC_651002_2,651002,간행물,document
DOC_651004_2,651004,간행물,document
DOC_651005_2,651005,간행물,document
DOC_651006_2,651006,간행물,document
DOC_651006_3,651006,보도자료,document
DOC_651007_2,651007,간행물,document
DOC_652001_4,652001,통계설명메타,document
DOC_652002_4,652002,통계설명메타,document
DOC_652003_4,652003,통계설명메타,document
DOC_652004_2,652004,간행물,document
DOC_652005_4,652005,통계설명메타,document
DOC_653002_4,653002,통계설명메타,document
DOC_654001_4,654001,통계설명메타,document
DOC_654002_2,654002,간행물,document
DOC_654003_2,654003,간행물,document
DOC_655002_2,655002,간행물,document
DOC_655003_4,655003,통계설명메타,document
DOC_656001_4,656001,통계설명메타,document
DOC_656002_4,656002,통계설명메타,document
DOC_657001_4,657001,통계설명메타,document
DOC_657002_2,657002,간행물,document
DOC_658001_4,658001,통계설명메타,document
DOC_658002_2,658002,간행물,document
DOC_659001_4,659001,통계설명메타,document
DOC_659002_4,659002,통계설명메타,document
DOC_660001_4,660001,통계설명메타,document
DOC_660002_4,660002,통계설명메타,document
DOC_661001_4,661001,통계설명메타,document
DOC_661002_4,661002,통계설명메타,document
DOC_662001_4,662001,통계설명메타,document
DOC_662002_4,662002,통계설명메타,document
DOC_663001_4,663001,통계설명메타,document
DOC_663002_4,663002,통계설명메타,document
DOC_664001_4,664001,통계설명메타,document
DOC_664002_2,664002,간행물,document
DOC_665001_4,665001,통계설명메타,document
DOC_665002_2,665002,간행물,document
DOC_666002_4,666002,통계설명메타,document
DOC_667001_4,667001,통계설명메타,document
DOC_667002_2,667002,간행물,document
DOC_668001_4,668001,통계설명메타,document
DOC_668002_4,668002,통계설명메타,document
DOC_671001_4,671001,통계설명메타,document
DOC_671003_2,671003,간행물,document
DOC_671004_4,671004,통계설명메타,document
DOC_672001_4,672001,통계설명메타,document
DOC_672003_2,672003,간행물,document
DOC_673001_4,673001,통계설명메타,document
DOC_673003_2,673003,간행물,document
DOC_675001_4,675001,통계설명메타,document
DOC_675002_4,675002,통계설명메타,document
DOC_676001_4,676001,통계설명메타,document
DOC_676002_2,676002,간행물,document
DOC_677001_4,677001,통계설명메타,document
DOC_677002_4,677002,통계설명메타,document
DOC_678001_4,678001,통계설명메타,document
DOC_678002_2,678002,간행물,document
DOC_679001_4,679001,통계설명메타,document
DOC_680001_4,680001,통계설명메타,document
DOC_680002_2,680002,간행물,document
DOC_681001_4,681001,통계설명메타,document
DOC_682001_4,682001,통계설명메타,document
DOC_682002_2,682002,간행물,document
DOC_691001_4,691001,통계설명메타,document
DOC_691003_2,691003,간행물,document
DOC_691004_4,691004,통계설명메타,document
DOC_691005_4,691005,통계설명메타,document
DOC_691006_4,691006,통계설명메타,document
DOC_691007_2,691007,간행물,document
DOC_691008_2,691008,간행물,document
DOC_692001_4,692001,통계설명메타,document
DOC_692002_2,692002,간행물,document
DOC_692003_2,692003,간행물,document
DOC_693001_4,693001,통계설명메타,document
DOC_693002_4,693002,통계설명메타,document
DOC_693003_4,693003,통계설명메타,document
DOC_693004_4,693004,통계설명메타,document
DOC_693005_2,693005,간행물,document
DOC_694001_4,694001,통계설명메타,document
DOC_694004_2,694004,간행물,document
DOC_694006_4,694006,통계설명메타,document
DOC_694007_4,694007,통계설명메타,document
DOC_694008_4,694008,통계설명메타,document
DOC_695001_4,695001,통계설명메타,document
DOC_695003_4,695003,통계설명메타,document
DOC_695004_4,695004,통계설명메타,document
DOC_695005_4,695005,통계설명메타,document
DOC_695006_4,695006,통계설명메타,document
DOC_696001_4,696001,통계설명메타,document
DOC_696003_4,696003,통계설명메타,document
DOC_696004_2,696004,간행물,document
DOC_696005_2,696005,간행물,document
DOC_697002_4,697002,통계설명메타,document
DOC_697003_4,697003,통계설명메타,document
DOC_697004_2,697004,간행물,document
DOC_698001_4,698001,통계설명메타,document
DOC_698002_4,698002,통계설명메타,document
DOC_698003_4,698003,통계설명메타,document
DOC_700001_4,700001,통계설명메타,document
DOC_700003_2,700003,간행물,document
DOC_700004_2,700004,간행물,document
DOC_701001_4,701001,통계설명메타,document
DOC_701002_2,701002,간행물,document
DOC_701003_2,701003,간행물,document
DOC_702001_4,702001,통계설명메타,document
DOC_702003_4,702003,통계설명메타,document
DOC_702004_2,702004,간행물,document
DOC_702005_2,702005,간행물,document
DOC_703001_4,703001,통계설명메타,document
DOC_703002_4,703002,통계설명메타,document
DOC_703003_2,703003,간행물,document
DOC_704002_2,704002,간행물,document
DOC_704003_4,704003,통계설명메타,document
DOC_705002_4,705002,통계설명메타,document
DOC_705003_4,705003,통계설명메타,document
DOC_705004_2,705004,간행물,document
DOC_705005_2,705005,간행물,document
DOC_706001_4,706001,통계설명메타,document
DOC_706002_2,706002,간행물,document
DOC_706003_4,706003,통계설명메타,document
DOC_706004_4,706004,통계설명메타,document
DOC_706005_2,706005,간행물,document
DOC_711004_4,711004,통계설명메타,document
DOC_711005_2,711005,간행물,document
DOC_711006_2,711006,간행물,document
DOC_711007_4,711007,통계설명메타,document
DOC_711008_2,711008,간행물,document
DOC_712001_4,712001,통계설명메타,document
DOC_712003_2,712003,간행물,document
DOC_713001_4,713001,통계설명메타,document
DOC_713002_2,713002,간행물,document
DOC_714001_4,714001,통계설명메타,document
DOC_715001_4,715001,통계설명메타,document
DOC_715002_2,715002,간행물,document
DOC_715002_3,715002,보도자료,document
DOC_715003_2,715003,간행물,document
DOC_716001_4,716001,통계설명메타,document
DOC_717001_4,717001,통계설명메타,document
DOC_717002_4,717002,통계설명메타,document
DOC_717003_4,717003,통계설명메타,document
DOC_718001_4,718001,통계설명메타,document
DOC_719001_4,719001,통계설명메타,document
DOC_719002_2,719002,간행물,document
DOC_720001_4,720001,통계설명메타,document
DOC_721001_4,721001,통계설명메타,document
DOC_722001_4,722001,통계설명메타,document
DOC_723001_4,723001,통계설명메타,document
DOC_723002_4,723002,통계설명메타,document
DOC_724001_4,724001,통계설명메타,document
DOC_731001_4,731001,통계설명메타,document
DOC_731002_2,731002,간행물,document
DOC_732001_4,732001,통계설명메타,document
DOC_732003_4,732003,통계설명메타,document
DOC_732004_4,732004,통계설명메타,document
DOC_732005_3,732005,보도자료,document
DOC_732005_4,732005,통계설명메타,document
DOC_733001_4,733001,통계설명메타,document
DOC_733003_2,733003,간행물,document
DOC_733004_2,733004,간행물,document
DOC_733004_3,733004,보도자료,document
DOC_734001_4,734001,통계설명메타,document
DOC_734004_2,734004,간행물,document
DOC_734005_2,734005,간행물,document
DOC_735003_4,735003,통계설명메타,document
DOC_735004_4,735004,통계설명메타,document
DOC_735005_2,735005,간행물,document
DOC_736003_4,736003,통계설명메타,document
DOC_736005_4,736005,통계설명메타,document
DOC_737001_4,737001,통계설명메타,document
DOC_737002_4,737002,통계설명메타,document
DOC_737003_3,737003,보도자료,document
DOC_737003_4,737003,통계설명메타,document
DOC_738001_4,738001,통계설명메타,document
DOC_739001_4,739001,통계설명메타,document
DOC_739002_2,739002,간행물,document
DOC_740001_4,740001,통계설명메타,document
DOC_740002_4,740002,통계설명메타,document
DOC_741001_4,741001,통계설명메타,document
DOC_741002_2,741002,간행물,document
DOC_742001_4,742001,통계설명메타,document
DOC_742003_2,742003,간행물,document
DOC_743001_4,743001,통계설명메타,document
DOC_743002_2,743002,간행물,document
DOC_744001_4,744001,통계설명메타,document
DOC_744002_2,744002,간행물,document
DOC_745001_4,745001,통계설명메타,document
DOC_745002_2,745002,간행물,document
DOC_746001_4,746001,통계설명메타,document
DOC_746002_4,746002,통계설명메타,document
DOC_747001_4,747001,통계설명메타,document
DOC_748001_4,748001,통계설명메타,document
DOC_749001_4,749001,통계설명메타,document
DOC_750001_4,750001,통계설명메타,document
DOC_750002_2,750002,간행물,document
DOC_750003_3,750003,보도자료,document
DOC_750003_4,750003,통계설명메타,document
DOC_751001_4,751001,통계설명메타,document
DOC_752001_4,752001,통계설명메타,document
DOC_761001_4,761001,통계설명메타,document
DOC_761003_2,761003,간행물,document
DOC_761004_2,761004,간행물,document
DOC_762001_4,762001,통계설명메타,document
DOC_762002_2,762002,간행물,document
DOC_762003_2,762003,간행물,document
DOC_763001_4,763001,통계설명메타,document
DOC_763003_2,763003,간행물,document
DOC_764001_4,764001,통계설명메타,document
DOC_764002_2,764002,간행물,document
DOC_764003_4,764003,통계설명메타,document
DOC_765001_4,765001,통계설명메타,document
DOC_765002_2,765002,간행물,document
DOC_766001_4,766001,통계설명메타,document
DOC_766002_2,766002,간행물,document
DOC_767001_4,767001,통계설명메타,document
DOC_767002_2,767002,간행물,document
DOC_767003_2,767003,간행물,document
DOC_768001_4,768001,통계설명메타,document
DOC_768002_2,768002,간행물,document
DOC_769001_4,769001,통계설명메타,document
DOC_769002_2,769002,간행물,document
DOC_770001_4,770001,통계설명메타,document
DOC_770002_2,770002,간행물,document
DOC_770005_4,770005,통계설명메타,document
DOC_770006_2,770006,간행물,document
DOC_771001_4,771001,통계설명메타,document
DOC_772001_4,772001,통계설명메타,document
DOC_772002_2,772002,간행물,document
DOC_773002_4,773002,통계설명메타,document
DOC_773003_2,773003,간행물,document
DOC_774001_4,774001,통계설명메타,document
DOC_774002_2,774002,간행물,document
DOC_775001_4,775001,통계설명메타,document
DOC_775002_2,775002,간행물,document
DOC_775003_4,775003,통계설명메타,document
DOC_776001_4,776001,통계설명메타,document
DOC_776002_2,776002,간행물,document
DOC_777001_4,777001,통계설명메타,document
DOC_777002_2,777002,간행물,document
DOC_778001_4,778001,통계설명메타,document
DOC_778002_2,778002,간행물,document
DOC_779001_4,779001,통계설명메타,document
DOC_779002_2,779002,간행물,document
DOC_780001_4,780001,통계설명메타,document
DOC_780002_2,780002,간행물,document
DOC_781001_4,781001,통계설명메타,document
DOC_781002_2,781002,간행물,document
DOC_782002_4,782002,통계설명메타,document
DOC_782004_2,782004,간행물,document
DOC_783001_4,783001,통계설명메타,document
DOC_783002_2,783002,간행물,document
DOC_791004_4,791004,통계설명메타,document
DOC_791005_4,791005,통계설명메타,document
DOC_791006_2,791006,간행물,document
DOC_791007_2,791007,간행물,document
DOC_791008_2,791008,간행물,document
DOC_791009_2,791009,간행물,document
DOC_793002_4,793002,통계설명메타,document
DOC_795001_4,795001,통계설명메타,document
DOC_796001_4,796001,통계설명메타,document
DOC_797001_4,797001,통계설명메타,document
DOC_797003_4,797003,통계설명메타,document
DOC_797004_4,797004,통계설명메타,document
DOC_797005_2,797005,간행물,document
DOC_797006_4,797006,통계설명메타,document
DOC_798001_4,798001,통계설명메타,document
DOC_799001_4,799001,통계설명메타,document
DOC_799003_4,799003,통계설명메타,document
DOC_800001_4,800001,통계설명메타,document
DOC_800003_2,800003,간행물,document
DOC_801001_4,801001,통계설명메타,document
DOC_802004_2,802004,간행물,document
DOC_803001_4,803001,통계설명메타,document
DOC_803003_2,803003,간행물,document
DOC_804001_4,804001,통계설명메타,document
DOC_804003_4,804003,통계설명메타,document
DOC_804004_2,804004,간행물,document
DOC_804005_4,804005,통계설명메타,document
DOC_804006_2,804006,간행물,document
DOC_805001_4,805001,통계설명메타,document
DOC_805004_4,805004,통계설명메타,document
DOC_805005_2,805005,간행물,document
DOC_806001_4,806001,통계설명메타,document
DOC_807001_4,807001,통계설명메타,document
DOC_808001_4,808001,통계설명메타,document
DOC_808003_2,808003,간행물,document
DOC_810001_4,810001,통계설명메타,document
DOC_810003_4,810003,통계설명메타,document
DOC_920005_1,920005,이용자용통계정보보고서,document
DOC_920006_1,920006,이용자용통계정보보고서,document
DOC_920009_1,920009,이용자용통계정보보고서,document
DOC_920009_2,920009,간행물,document
DOC_920009_3,920009,보도자료,document
DOC_920010_1,920010,이용자용통계정보보고서,document
DOC_920010_2,920010,간행물,document
DOC_920010_3,920010,보도자료,document
DOC_920011_1,920011,이용자용통계정보보고서,document
DOC_920011_3,920011,보도자료,document
DOC_920012_1,920012,이용자용통계정보보고서,document
DOC_920012_2,920012,간행물,document
DOC_920013_1,920013,이용자용통계정보보고서,document
DOC_920013_2,920013,간행물,document
DOC_920013_3,920013,보도자료,document
DOC_920014_1,920014,이용자용통계정보보고서,document
DOC_920014_2,920014,간행물,document
DOC_920014_3,920014,보도자료,document
DOC_920015_3,920015,보도자료,document
DOC_920015_4,920015,통계설명메타,document
DOC_920016_1,920016,이용자용통계정보보고서,document
DOC_920017_3,920017,보도자료,document
DOC_920017_4,920017,통계설명메타,document
DOC_920018_1,920018,이용자용통계정보보고서,document
DOC_920018_3,920018,보도자료,document
DOC_920019_1,920019,이용자용통계정보보고서,document
DOC_920019_2,920019,간행물,document
DOC_920019_3,920019,보도자료,document
DOC_920021_1,920021,이용자용통계정보보고서,document
DOC_920021_2,920021,간행물,document
DOC_920023_2,920023,간행물,document
DOC_920023_3,920023,보도자료,document
DOC_920024_1,920024,이용자용통계정보보고서,document
DOC_920024_3,920024,보도자료,document
DOC_920026_1,920026,이용자용통계정보보고서,document
DOC_920026_2,920026,간행물,document
DOC_920028_1,920028,이용자용통계정보보고서,document
DOC_920028_3,920028,보도자료,document
DOC_930001_1,930001,이용자용통계정보보고서,document
DOC_930001_3,930001,보도자료,document
DOC_930002_1,930002,이용자용통계정보보고서,document
DOC_930002_3,930002,보도자료,document
DOC_930003_1,930003,이용자용통계정보보고서,document
